agency_cd;site_no;datetime;tz_cd;116507_63680;116507_63680_cd
USGS;11501000;16/04/2020 0:00;PDT;5.9;A
USGS;11501000;16/04/2020 0:15;PDT;5.9;A
USGS;11501000;16/04/2020 0:30;PDT;5.8;A
USGS;11501000;16/04/2020 0:45;PDT;5.8;A
USGS;11501000;16/04/2020 1:00;PDT;5.7;A
USGS;11501000;16/04/2020 1:15;PDT;5.8;A
USGS;11501000;16/04/2020 1:30;PDT;5.8;A
USGS;11501000;16/04/2020 1:45;PDT;5.7;A
USGS;11501000;16/04/2020 2:00;PDT;6;A
USGS;11501000;16/04/2020 2:15;PDT;5.9;A
USGS;11501000;16/04/2020 2:30;PDT;5.8;A
USGS;11501000;16/04/2020 2:45;PDT;5.9;A
USGS;11501000;16/04/2020 3:00;PDT;5.9;A
USGS;11501000;16/04/2020 3:15;PDT;5.9;A
USGS;11501000;16/04/2020 3:30;PDT;5.9;A
USGS;11501000;16/04/2020 4:00;PDT;5.9;A
USGS;11501000;16/04/2020 4:15;PDT;5.8;A
USGS;11501000;16/04/2020 4:30;PDT;5.9;A
USGS;11501000;16/04/2020 4:45;PDT;6;A
USGS;11501000;16/04/2020 5:00;PDT;6;A
USGS;11501000;16/04/2020 5:15;PDT;6.1;A
USGS;11501000;16/04/2020 5:30;PDT;6.1;A
USGS;11501000;16/04/2020 5:45;PDT;6;A
USGS;11501000;16/04/2020 6:00;PDT;6;A
USGS;11501000;16/04/2020 6:15;PDT;6.1;A
USGS;11501000;16/04/2020 6:30;PDT;6;A
USGS;11501000;16/04/2020 6:45;PDT;5.9;A
USGS;11501000;16/04/2020 7:00;PDT;6;A
USGS;11501000;16/04/2020 7:15;PDT;6;A
USGS;11501000;16/04/2020 7:30;PDT;5.9;A
USGS;11501000;16/04/2020 7:45;PDT;6;A
USGS;11501000;16/04/2020 8:00;PDT;6;A
USGS;11501000;16/04/2020 8:15;PDT;5.8;A
USGS;11501000;16/04/2020 8:30;PDT;6;A
USGS;11501000;16/04/2020 8:45;PDT;5.9;A
USGS;11501000;16/04/2020 9:00;PDT;6;A
USGS;11501000;16/04/2020 9:15;PDT;5.9;A
USGS;11501000;16/04/2020 9:30;PDT;6;A
USGS;11501000;16/04/2020 9:45;PDT;5.8;A
USGS;11501000;16/04/2020 10:00;PDT;5.7;A
USGS;11501000;16/04/2020 10:15;PDT;5.8;A
USGS;11501000;16/04/2020 10:30;PDT;5.8;A
USGS;11501000;16/04/2020 10:45;PDT;5.8;A
USGS;11501000;16/04/2020 11:00;PDT;5.8;A
USGS;11501000;16/04/2020 11:15;PDT;5.8;A
USGS;11501000;16/04/2020 11:30;PDT;5.8;A
USGS;11501000;16/04/2020 11:45;PDT;5.7;A
USGS;11501000;16/04/2020 12:00;PDT;5.7;A
USGS;11501000;16/04/2020 12:15;PDT;5.6;A
USGS;11501000;16/04/2020 12:30;PDT;5.8;A
USGS;11501000;16/04/2020 12:45;PDT;5.7;A
USGS;11501000;16/04/2020 13:00;PDT;5.7;A
USGS;11501000;16/04/2020 13:15;PDT;6;A
USGS;11501000;16/04/2020 13:30;PDT;5.7;A
USGS;11501000;16/04/2020 13:45;PDT;5.7;A
USGS;11501000;16/04/2020 14:00;PDT;5.8;A
USGS;11501000;16/04/2020 14:15;PDT;5.7;A
USGS;11501000;16/04/2020 14:30;PDT;5.6;A
USGS;11501000;16/04/2020 14:45;PDT;5.6;A
USGS;11501000;16/04/2020 15:00;PDT;5.7;A
USGS;11501000;16/04/2020 15:15;PDT;5.6;A
USGS;11501000;16/04/2020 15:30;PDT;5.7;A
USGS;11501000;16/04/2020 15:45;PDT;5.7;A
USGS;11501000;16/04/2020 16:00;PDT;5.8;A
USGS;11501000;16/04/2020 16:15;PDT;5.8;A
USGS;11501000;16/04/2020 16:30;PDT;5.8;A
USGS;11501000;16/04/2020 16:45;PDT;5.8;A
USGS;11501000;16/04/2020 17:00;PDT;5.8;A
USGS;11501000;16/04/2020 17:15;PDT;5.7;A
USGS;11501000;16/04/2020 17:30;PDT;5.7;A
USGS;11501000;16/04/2020 17:45;PDT;5.8;A
USGS;11501000;16/04/2020 18:00;PDT;5.9;A
USGS;11501000;16/04/2020 18:15;PDT;5.9;A
USGS;11501000;16/04/2020 18:30;PDT;5.8;A
USGS;11501000;16/04/2020 18:45;PDT;6;A
USGS;11501000;16/04/2020 19:00;PDT;5.9;A
USGS;11501000;16/04/2020 19:15;PDT;6;A
USGS;11501000;16/04/2020 19:30;PDT;6;A
USGS;11501000;16/04/2020 20:00;PDT;6;A
USGS;11501000;16/04/2020 20:15;PDT;5.9;A
USGS;11501000;16/04/2020 20:30;PDT;5.9;A
USGS;11501000;16/04/2020 20:45;PDT;5.9;A
USGS;11501000;16/04/2020 21:00;PDT;6;A
USGS;11501000;16/04/2020 21:15;PDT;5.9;A
USGS;11501000;16/04/2020 21:30;PDT;6;A
USGS;11501000;16/04/2020 21:45;PDT;6;A
USGS;11501000;16/04/2020 22:00;PDT;6.1;A
USGS;11501000;16/04/2020 22:15;PDT;6;A
USGS;11501000;16/04/2020 22:30;PDT;6;A
USGS;11501000;16/04/2020 22:45;PDT;6;A
USGS;11501000;16/04/2020 23:00;PDT;5.9;A
USGS;11501000;16/04/2020 23:15;PDT;5.9;A
USGS;11501000;16/04/2020 23:30;PDT;5.9;A
USGS;11501000;16/04/2020 23:45;PDT;6.1;A
USGS;11501000;17/04/2020 0:00;PDT;6;A
USGS;11501000;17/04/2020 0:15;PDT;6;A
USGS;11501000;17/04/2020 0:30;PDT;6;A
USGS;11501000;17/04/2020 0:45;PDT;5.9;A
USGS;11501000;17/04/2020 1:00;PDT;6;A
USGS;11501000;17/04/2020 1:15;PDT;6;A
USGS;11501000;17/04/2020 1:30;PDT;6;A
USGS;11501000;17/04/2020 1:45;PDT;6;A
USGS;11501000;17/04/2020 2:00;PDT;6;A
USGS;11501000;17/04/2020 2:15;PDT;6;A
USGS;11501000;17/04/2020 2:30;PDT;5.9;A
USGS;11501000;17/04/2020 2:45;PDT;6.1;A
USGS;11501000;17/04/2020 3:00;PDT;6;A
USGS;11501000;17/04/2020 3:15;PDT;6;A
USGS;11501000;17/04/2020 3:30;PDT;6;A
USGS;11501000;17/04/2020 3:45;PDT;6;A
USGS;11501000;17/04/2020 4:00;PDT;5.9;A
USGS;11501000;17/04/2020 4:15;PDT;6;A
USGS;11501000;17/04/2020 4:30;PDT;6;A
USGS;11501000;17/04/2020 4:45;PDT;6;A
USGS;11501000;17/04/2020 5:00;PDT;6;A
USGS;11501000;17/04/2020 5:15;PDT;6;A
USGS;11501000;17/04/2020 5:30;PDT;6;A
USGS;11501000;17/04/2020 5:45;PDT;6;A
USGS;11501000;17/04/2020 6:00;PDT;6.1;A
USGS;11501000;17/04/2020 6:15;PDT;6;A
USGS;11501000;17/04/2020 6:30;PDT;5.9;A
USGS;11501000;17/04/2020 6:45;PDT;6.1;A
USGS;11501000;17/04/2020 7:00;PDT;6;A
USGS;11501000;17/04/2020 7:15;PDT;6.2;A
USGS;11501000;17/04/2020 7:30;PDT;6.1;A
USGS;11501000;17/04/2020 7:45;PDT;5.9;A
USGS;11501000;17/04/2020 8:00;PDT;6;A
USGS;11501000;17/04/2020 8:15;PDT;6;A
USGS;11501000;17/04/2020 8:30;PDT;6;A
USGS;11501000;17/04/2020 8:45;PDT;6;A
USGS;11501000;17/04/2020 9:00;PDT;5.9;A
USGS;11501000;17/04/2020 9:30;PDT;5.8;A
USGS;11501000;17/04/2020 9:45;PDT;5.8;A
USGS;11501000;17/04/2020 10:00;PDT;5.7;A
USGS;11501000;17/04/2020 10:15;PDT;5.8;A
USGS;11501000;17/04/2020 10:30;PDT;5.8;A
USGS;11501000;17/04/2020 10:45;PDT;5.7;A
USGS;11501000;17/04/2020 11:00;PDT;5.6;A
USGS;11501000;17/04/2020 11:15;PDT;5.7;A
USGS;11501000;17/04/2020 11:30;PDT;5.6;A
USGS;11501000;17/04/2020 11:45;PDT;5.6;A
USGS;11501000;17/04/2020 12:00;PDT;5.7;A
USGS;11501000;17/04/2020 12:15;PDT;5.6;A
USGS;11501000;17/04/2020 12:30;PDT;5.5;A
USGS;11501000;17/04/2020 12:45;PDT;5.5;A
USGS;11501000;17/04/2020 13:00;PDT;5.5;A
USGS;11501000;17/04/2020 13:15;PDT;5.6;A
USGS;11501000;17/04/2020 13:30;PDT;5.4;A
USGS;11501000;17/04/2020 13:45;PDT;5.4;A
USGS;11501000;17/04/2020 14:00;PDT;5.4;A
USGS;11501000;17/04/2020 14:15;PDT;5.5;A
USGS;11501000;17/04/2020 14:30;PDT;5.4;A
USGS;11501000;17/04/2020 14:45;PDT;5.4;A
USGS;11501000;17/04/2020 15:00;PDT;5.4;A
USGS;11501000;17/04/2020 15:15;PDT;5.4;A
USGS;11501000;17/04/2020 15:30;PDT;5.5;A
USGS;11501000;17/04/2020 15:45;PDT;5.4;A
USGS;11501000;17/04/2020 16:00;PDT;5.4;A
USGS;11501000;17/04/2020 16:15;PDT;5.6;A
USGS;11501000;17/04/2020 16:30;PDT;5.6;A
USGS;11501000;17/04/2020 16:45;PDT;5.4;A
USGS;11501000;17/04/2020 17:00;PDT;5.5;A
USGS;11501000;17/04/2020 17:15;PDT;5.4;A
USGS;11501000;17/04/2020 17:30;PDT;5.4;A
USGS;11501000;17/04/2020 17:45;PDT;5.4;A
USGS;11501000;17/04/2020 18:00;PDT;5.4;A
USGS;11501000;17/04/2020 18:15;PDT;5.4;A
USGS;11501000;17/04/2020 18:30;PDT;5.5;A
USGS;11501000;17/04/2020 18:45;PDT;5.4;A
USGS;11501000;17/04/2020 19:00;PDT;5.4;A
USGS;11501000;17/04/2020 19:15;PDT;5.4;A
USGS;11501000;17/04/2020 19:30;PDT;5.4;A
USGS;11501000;17/04/2020 19:45;PDT;5.5;A
USGS;11501000;17/04/2020 20:00;PDT;5.5;A
USGS;11501000;17/04/2020 20:15;PDT;5.5;A
USGS;11501000;17/04/2020 20:30;PDT;5.6;A
USGS;11501000;17/04/2020 20:45;PDT;5.6;A
USGS;11501000;17/04/2020 21:00;PDT;5.6;A
USGS;11501000;17/04/2020 21:15;PDT;5.5;A
USGS;11501000;17/04/2020 21:30;PDT;5.6;A
USGS;11501000;17/04/2020 21:45;PDT;5.5;A
USGS;11501000;17/04/2020 22:00;PDT;5.5;A
USGS;11501000;17/04/2020 22:15;PDT;5.6;A
USGS;11501000;17/04/2020 22:30;PDT;5.6;A
USGS;11501000;17/04/2020 22:45;PDT;5.5;A
USGS;11501000;17/04/2020 23:00;PDT;5.5;A
USGS;11501000;17/04/2020 23:15;PDT;5.7;A
USGS;11501000;17/04/2020 23:30;PDT;5.6;A
USGS;11501000;17/04/2020 23:45;PDT;5.6;A
USGS;11501000;18/04/2020 0:00;PDT;5.5;A
USGS;11501000;18/04/2020 0:15;PDT;5.6;A
USGS;11501000;18/04/2020 0:30;PDT;5.5;A
USGS;11501000;18/04/2020 0:45;PDT;5.5;A
USGS;11501000;18/04/2020 1:00;PDT;5.6;A
USGS;11501000;18/04/2020 1:15;PDT;5.5;A
USGS;11501000;18/04/2020 1:30;PDT;5.5;A
USGS;11501000;18/04/2020 1:45;PDT;5.6;A
USGS;11501000;18/04/2020 2:00;PDT;5.6;A
USGS;11501000;18/04/2020 2:15;PDT;5.8;A
USGS;11501000;18/04/2020 2:30;PDT;5.6;A
USGS;11501000;18/04/2020 2:45;PDT;5.6;A
USGS;11501000;18/04/2020 3:00;PDT;5.6;A
USGS;11501000;18/04/2020 3:15;PDT;5.7;A
USGS;11501000;18/04/2020 3:30;PDT;5.5;A
USGS;11501000;18/04/2020 3:45;PDT;5.6;A
USGS;11501000;18/04/2020 4:00;PDT;5.5;A
USGS;11501000;18/04/2020 4:15;PDT;5.7;A
USGS;11501000;18/04/2020 4:30;PDT;5.5;A
USGS;11501000;18/04/2020 4:45;PDT;5.7;A
USGS;11501000;18/04/2020 5:00;PDT;5.6;A
USGS;11501000;18/04/2020 5:15;PDT;5.8;A
USGS;11501000;18/04/2020 5:30;PDT;5.7;A
USGS;11501000;18/04/2020 5:45;PDT;5.7;A
USGS;11501000;18/04/2020 6:00;PDT;5.7;A
USGS;11501000;18/04/2020 6:15;PDT;5.7;A
USGS;11501000;18/04/2020 6:30;PDT;5.6;A
USGS;11501000;18/04/2020 6:45;PDT;5.7;A
USGS;11501000;18/04/2020 7:00;PDT;5.6;A
USGS;11501000;18/04/2020 7:15;PDT;5.7;A
USGS;11501000;18/04/2020 7:30;PDT;5.6;A
USGS;11501000;18/04/2020 7:45;PDT;5.6;A
USGS;11501000;18/04/2020 8:00;PDT;5.7;A
USGS;11501000;18/04/2020 8:15;PDT;5.6;A
USGS;11501000;18/04/2020 8:30;PDT;5.6;A
USGS;11501000;18/04/2020 8:45;PDT;5.5;A
USGS;11501000;18/04/2020 9:00;PDT;5.6;A
USGS;11501000;18/04/2020 9:15;PDT;5.4;A
USGS;11501000;18/04/2020 9:30;PDT;5.6;A
USGS;11501000;18/04/2020 9:45;PDT;5.5;A
USGS;11501000;18/04/2020 10:00;PDT;5.5;A
USGS;11501000;18/04/2020 10:15;PDT;5.5;A
USGS;11501000;18/04/2020 10:30;PDT;5.5;A
USGS;11501000;18/04/2020 10:45;PDT;5.5;A
USGS;11501000;18/04/2020 11:00;PDT;5.4;A
USGS;11501000;18/04/2020 11:15;PDT;5.4;A
USGS;11501000;18/04/2020 11:30;PDT;5.3;A
USGS;11501000;18/04/2020 11:45;PDT;5.4;A
USGS;11501000;18/04/2020 12:00;PDT;5.4;A
USGS;11501000;18/04/2020 12:15;PDT;5.3;A
USGS;11501000;18/04/2020 12:30;PDT;5.3;A
USGS;11501000;18/04/2020 12:45;PDT;5.3;A
USGS;11501000;18/04/2020 13:00;PDT;5.3;A
USGS;11501000;18/04/2020 13:15;PDT;5.3;A
USGS;11501000;18/04/2020 13:30;PDT;5.4;A
USGS;11501000;18/04/2020 13:45;PDT;5.2;A
USGS;11501000;18/04/2020 14:00;PDT;5.3;A
USGS;11501000;18/04/2020 14:15;PDT;5.3;A
USGS;11501000;18/04/2020 14:30;PDT;5.3;A
USGS;11501000;18/04/2020 14:45;PDT;5.3;A
USGS;11501000;18/04/2020 15:00;PDT;5.3;A
USGS;11501000;18/04/2020 15:15;PDT;5.3;A
USGS;11501000;18/04/2020 15:30;PDT;5.2;A
USGS;11501000;18/04/2020 15:45;PDT;5.3;A
USGS;11501000;18/04/2020 16:00;PDT;5.3;A
USGS;11501000;18/04/2020 16:15;PDT;5.3;A
USGS;11501000;18/04/2020 16:30;PDT;5.3;A
USGS;11501000;18/04/2020 16:45;PDT;5.3;A
USGS;11501000;18/04/2020 17:00;PDT;5.2;A
USGS;11501000;18/04/2020 17:15;PDT;5.2;A
USGS;11501000;18/04/2020 17:30;PDT;5.3;A
USGS;11501000;18/04/2020 17:45;PDT;5.3;A
USGS;11501000;18/04/2020 18:00;PDT;5.2;A
USGS;11501000;18/04/2020 18:15;PDT;5.3;A
USGS;11501000;18/04/2020 18:30;PDT;5.3;A
USGS;11501000;18/04/2020 18:45;PDT;5.2;A
USGS;11501000;18/04/2020 19:00;PDT;5.2;A
USGS;11501000;18/04/2020 19:15;PDT;5.5;A
USGS;11501000;18/04/2020 19:30;PDT;5.2;A
USGS;11501000;18/04/2020 19:45;PDT;5.3;A
USGS;11501000;18/04/2020 20:00;PDT;5.3;A
USGS;11501000;18/04/2020 20:15;PDT;5.4;A
USGS;11501000;18/04/2020 20:30;PDT;5.4;A
USGS;11501000;18/04/2020 20:45;PDT;5.4;A
USGS;11501000;18/04/2020 21:00;PDT;5.5;A
USGS;11501000;18/04/2020 21:15;PDT;5.4;A
USGS;11501000;18/04/2020 21:30;PDT;5.3;A
USGS;11501000;18/04/2020 21:45;PDT;5.3;A
USGS;11501000;18/04/2020 22:00;PDT;5.5;A
USGS;11501000;18/04/2020 22:15;PDT;5.2;A
USGS;11501000;18/04/2020 22:30;PDT;5.4;A
USGS;11501000;18/04/2020 22:45;PDT;5.3;A
USGS;11501000;18/04/2020 23:00;PDT;5.4;A
USGS;11501000;18/04/2020 23:15;PDT;5.4;A
USGS;11501000;18/04/2020 23:30;PDT;5.4;A
USGS;11501000;18/04/2020 23:45;PDT;5.5;A
USGS;11501000;19/04/2020 0:00;PDT;5.4;A
USGS;11501000;19/04/2020 0:15;PDT;5.4;A
USGS;11501000;19/04/2020 0:30;PDT;5.4;A
USGS;11501000;19/04/2020 0:45;PDT;5.4;A
USGS;11501000;19/04/2020 1:00;PDT;5.5;A
USGS;11501000;19/04/2020 1:15;PDT;5.5;A
USGS;11501000;19/04/2020 1:30;PDT;5.4;A
USGS;11501000;19/04/2020 1:45;PDT;5.4;A
USGS;11501000;19/04/2020 2:00;PDT;5.5;A
USGS;11501000;19/04/2020 2:15;PDT;5.6;A
USGS;11501000;19/04/2020 2:30;PDT;5.4;A
USGS;11501000;19/04/2020 2:45;PDT;5.5;A
USGS;11501000;19/04/2020 3:00;PDT;5.5;A
USGS;11501000;19/04/2020 3:15;PDT;5.5;A
USGS;11501000;19/04/2020 3:30;PDT;5.6;A
USGS;11501000;19/04/2020 3:45;PDT;5.5;A
USGS;11501000;19/04/2020 4:00;PDT;5.6;A
USGS;11501000;19/04/2020 4:15;PDT;5.6;A
USGS;11501000;19/04/2020 4:30;PDT;5.6;A
USGS;11501000;19/04/2020 4:45;PDT;5.5;A
USGS;11501000;19/04/2020 5:00;PDT;5.5;A
USGS;11501000;19/04/2020 5:15;PDT;5.6;A
USGS;11501000;19/04/2020 5:30;PDT;5.6;A
USGS;11501000;19/04/2020 5:45;PDT;5.5;A
USGS;11501000;19/04/2020 6:00;PDT;5.5;A
USGS;11501000;19/04/2020 6:15;PDT;5.5;A
USGS;11501000;19/04/2020 6:30;PDT;5.5;A
USGS;11501000;19/04/2020 6:45;PDT;5.5;A
USGS;11501000;19/04/2020 7:00;PDT;5.6;A
USGS;11501000;19/04/2020 7:15;PDT;5.5;A
USGS;11501000;19/04/2020 7:30;PDT;5.6;A
USGS;11501000;19/04/2020 7:45;PDT;5.5;A
USGS;11501000;19/04/2020 8:00;PDT;5.4;A
USGS;11501000;19/04/2020 8:15;PDT;5.4;A
USGS;11501000;19/04/2020 8:30;PDT;5.5;A
USGS;11501000;19/04/2020 8:45;PDT;5.3;A
USGS;11501000;19/04/2020 9:00;PDT;5.4;A
USGS;11501000;19/04/2020 9:15;PDT;5.4;A
USGS;11501000;19/04/2020 9:30;PDT;5.4;A
USGS;11501000;19/04/2020 9:45;PDT;5.3;A
USGS;11501000;19/04/2020 10:00;PDT;5.3;A
USGS;11501000;19/04/2020 10:15;PDT;5.2;A
USGS;11501000;19/04/2020 10:30;PDT;5.4;A
USGS;11501000;19/04/2020 10:45;PDT;5.4;A
USGS;11501000;19/04/2020 11:00;PDT;5.4;A
USGS;11501000;19/04/2020 11:15;PDT;5.3;A
USGS;11501000;19/04/2020 11:30;PDT;5.2;A
USGS;11501000;19/04/2020 11:45;PDT;5.2;A
USGS;11501000;19/04/2020 12:00;PDT;5.3;A
USGS;11501000;19/04/2020 12:15;PDT;5.2;A
USGS;11501000;19/04/2020 12:30;PDT;5.1;A
USGS;11501000;19/04/2020 12:45;PDT;5;A
USGS;11501000;19/04/2020 13:00;PDT;5.1;A
USGS;11501000;19/04/2020 13:15;PDT;5.2;A
USGS;11501000;19/04/2020 13:30;PDT;5.1;A
USGS;11501000;19/04/2020 13:45;PDT;5.1;A
USGS;11501000;19/04/2020 14:00;PDT;5.1;A
USGS;11501000;19/04/2020 14:15;PDT;5.2;A
USGS;11501000;19/04/2020 14:30;PDT;5.1;A
USGS;11501000;19/04/2020 14:45;PDT;5.1;A
USGS;11501000;19/04/2020 15:00;PDT;5.2;A
USGS;11501000;19/04/2020 15:15;PDT;5;A
USGS;11501000;19/04/2020 15:30;PDT;5.1;A
USGS;11501000;19/04/2020 15:45;PDT;5.1;A
USGS;11501000;19/04/2020 16:00;PDT;5.1;A
USGS;11501000;19/04/2020 16:15;PDT;5.1;A
USGS;11501000;19/04/2020 16:30;PDT;5.2;A
USGS;11501000;19/04/2020 16:45;PDT;5.4;A
USGS;11501000;19/04/2020 17:00;PDT;5.3;A
USGS;11501000;19/04/2020 17:15;PDT;5.2;A
USGS;11501000;19/04/2020 17:30;PDT;5.1;A
USGS;11501000;19/04/2020 17:45;PDT;5.1;A
USGS;11501000;19/04/2020 18:00;PDT;5.2;A
USGS;11501000;19/04/2020 18:15;PDT;5.2;A
USGS;11501000;19/04/2020 18:30;PDT;5.1;A
USGS;11501000;19/04/2020 18:45;PDT;5.1;A
USGS;11501000;19/04/2020 19:00;PDT;5.1;A
USGS;11501000;19/04/2020 19:15;PDT;5.3;A
USGS;11501000;19/04/2020 19:30;PDT;5.3;A
USGS;11501000;19/04/2020 19:45;PDT;5.2;A
USGS;11501000;19/04/2020 20:00;PDT;5.2;A
USGS;11501000;19/04/2020 20:15;PDT;5.2;A
USGS;11501000;19/04/2020 20:30;PDT;5.3;A
USGS;11501000;19/04/2020 20:45;PDT;5.2;A
USGS;11501000;19/04/2020 21:00;PDT;5.2;A
USGS;11501000;19/04/2020 21:15;PDT;5.2;A
USGS;11501000;19/04/2020 21:30;PDT;5.3;A
USGS;11501000;19/04/2020 21:45;PDT;5.3;A
USGS;11501000;19/04/2020 22:00;PDT;5.4;A
USGS;11501000;19/04/2020 22:15;PDT;5.1;A
USGS;11501000;19/04/2020 22:30;PDT;5.3;A
USGS;11501000;19/04/2020 22:45;PDT;5.4;A
USGS;11501000;19/04/2020 23:00;PDT;5.4;A
USGS;11501000;19/04/2020 23:15;PDT;5.4;A
USGS;11501000;19/04/2020 23:30;PDT;5.5;A
USGS;11501000;19/04/2020 23:45;PDT;5.4;A
USGS;11501000;20/04/2020 0:00;PDT;5.4;A
USGS;11501000;20/04/2020 0:15;PDT;5.5;A
USGS;11501000;20/04/2020 0:30;PDT;5.4;A
USGS;11501000;20/04/2020 0:45;PDT;5.5;A
USGS;11501000;20/04/2020 1:00;PDT;5.4;A
USGS;11501000;20/04/2020 1:15;PDT;5.4;A
USGS;11501000;20/04/2020 1:30;PDT;5.4;A
USGS;11501000;20/04/2020 1:45;PDT;5.5;A
USGS;11501000;20/04/2020 2:00;PDT;5.5;A
USGS;11501000;20/04/2020 2:15;PDT;5.5;A
USGS;11501000;20/04/2020 2:30;PDT;5.5;A
USGS;11501000;20/04/2020 2:45;PDT;5.4;A
USGS;11501000;20/04/2020 3:00;PDT;5.6;A
USGS;11501000;20/04/2020 3:15;PDT;5.4;A
USGS;11501000;20/04/2020 3:30;PDT;5.6;A
USGS;11501000;20/04/2020 3:45;PDT;5.5;A
USGS;11501000;20/04/2020 4:00;PDT;5.5;A
USGS;11501000;20/04/2020 4:15;PDT;5.5;A
USGS;11501000;20/04/2020 4:45;PDT;5.6;A
USGS;11501000;20/04/2020 5:00;PDT;5.6;A
USGS;11501000;20/04/2020 5:15;PDT;5.7;A
USGS;11501000;20/04/2020 5:30;PDT;5.6;A
USGS;11501000;20/04/2020 5:45;PDT;5.5;A
USGS;11501000;20/04/2020 6:00;PDT;5.7;A
USGS;11501000;20/04/2020 6:15;PDT;5.7;A
USGS;11501000;20/04/2020 6:30;PDT;5.6;A
USGS;11501000;20/04/2020 6:45;PDT;5.7;A
USGS;11501000;20/04/2020 7:00;PDT;5.6;A
USGS;11501000;20/04/2020 7:15;PDT;5.6;A
USGS;11501000;20/04/2020 7:30;PDT;5.7;A
USGS;11501000;20/04/2020 7:45;PDT;5.7;A
USGS;11501000;20/04/2020 8:00;PDT;5.5;A
USGS;11501000;20/04/2020 8:15;PDT;5.6;A
USGS;11501000;20/04/2020 8:30;PDT;5.6;A
USGS;11501000;20/04/2020 8:45;PDT;5.5;A
USGS;11501000;20/04/2020 9:00;PDT;5.6;A
USGS;11501000;20/04/2020 9:15;PDT;5.6;A
USGS;11501000;20/04/2020 9:30;PDT;5.6;A
USGS;11501000;20/04/2020 9:45;PDT;5.6;A
USGS;11501000;20/04/2020 10:00;PDT;5.7;A
USGS;11501000;20/04/2020 10:15;PDT;5.6;A
USGS;11501000;20/04/2020 10:30;PDT;5.6;A
USGS;11501000;20/04/2020 10:45;PDT;5.6;A
USGS;11501000;20/04/2020 11:00;PDT;5.6;A
USGS;11501000;20/04/2020 11:15;PDT;5.6;A
USGS;11501000;20/04/2020 11:30;PDT;5.6;A
USGS;11501000;20/04/2020 11:45;PDT;5.5;A
USGS;11501000;20/04/2020 12:00;PDT;5.5;A
USGS;11501000;20/04/2020 12:15;PDT;5.6;A
USGS;11501000;20/04/2020 12:30;PDT;5.5;A
USGS;11501000;20/04/2020 12:45;PDT;5.5;A
USGS;11501000;20/04/2020 13:00;PDT;5.6;A
USGS;11501000;20/04/2020 13:15;PDT;5.6;A
USGS;11501000;20/04/2020 13:30;PDT;5.7;A
USGS;11501000;20/04/2020 13:45;PDT;5.6;A
USGS;11501000;20/04/2020 14:00;PDT;5.7;A
USGS;11501000;20/04/2020 14:15;PDT;5.7;A
USGS;11501000;20/04/2020 14:30;PDT;5.7;A
USGS;11501000;20/04/2020 14:45;PDT;5.6;A
USGS;11501000;20/04/2020 15:00;PDT;5.6;A
USGS;11501000;20/04/2020 15:15;PDT;5.7;A
USGS;11501000;20/04/2020 15:30;PDT;5.7;A
USGS;11501000;20/04/2020 15:45;PDT;5.7;A
USGS;11501000;20/04/2020 16:00;PDT;5.7;A
USGS;11501000;20/04/2020 16:15;PDT;5.7;A
USGS;11501000;20/04/2020 16:30;PDT;5.7;A
USGS;11501000;20/04/2020 16:45;PDT;5.7;A
USGS;11501000;20/04/2020 17:00;PDT;5.7;A
USGS;11501000;20/04/2020 17:15;PDT;5.6;A
USGS;11501000;20/04/2020 17:30;PDT;5.6;A
USGS;11501000;20/04/2020 17:45;PDT;5.6;A
USGS;11501000;20/04/2020 18:00;PDT;5.7;A
USGS;11501000;20/04/2020 18:15;PDT;5.6;A
USGS;11501000;20/04/2020 18:30;PDT;5.7;A
USGS;11501000;20/04/2020 18:45;PDT;5.7;A
USGS;11501000;20/04/2020 19:00;PDT;5.7;A
USGS;11501000;20/04/2020 19:15;PDT;5.7;A
USGS;11501000;20/04/2020 19:30;PDT;5.8;A
USGS;11501000;20/04/2020 19:45;PDT;5.8;A
USGS;11501000;20/04/2020 20:00;PDT;5.8;A
USGS;11501000;20/04/2020 20:15;PDT;6;A
USGS;11501000;20/04/2020 20:30;PDT;5.7;A
USGS;11501000;20/04/2020 20:45;PDT;5.8;A
USGS;11501000;20/04/2020 21:00;PDT;5.8;A
USGS;11501000;20/04/2020 21:15;PDT;5.8;A
USGS;11501000;20/04/2020 21:30;PDT;5.9;A
USGS;11501000;20/04/2020 21:45;PDT;5.7;A
USGS;11501000;20/04/2020 22:00;PDT;5.8;A
USGS;11501000;20/04/2020 22:15;PDT;5.9;A
USGS;11501000;20/04/2020 22:30;PDT;5.7;A
USGS;11501000;20/04/2020 22:45;PDT;5.9;A
USGS;11501000;20/04/2020 23:00;PDT;5.8;A
USGS;11501000;20/04/2020 23:15;PDT;5.8;A
USGS;11501000;20/04/2020 23:30;PDT;5.9;A
USGS;11501000;20/04/2020 23:45;PDT;5.8;A
USGS;11501000;21/04/2020 0:00;PDT;5.8;A
USGS;11501000;21/04/2020 0:15;PDT;5.8;A
USGS;11501000;21/04/2020 0:30;PDT;5.8;A
USGS;11501000;21/04/2020 0:45;PDT;5.7;A
USGS;11501000;21/04/2020 1:00;PDT;5.9;A
USGS;11501000;21/04/2020 1:15;PDT;5.8;A
USGS;11501000;21/04/2020 1:30;PDT;5.7;A
USGS;11501000;21/04/2020 1:45;PDT;5.9;A
USGS;11501000;21/04/2020 2:00;PDT;5.7;A
